zone_id,id,item_template_id,x,y,x_offset,y_offset,charges,properties
42,130,91,9,17,0,128,6,1
42,131,212,9,26,64,128,1,1
42,132,212,9,26,128,0,1,1
42,133,273,9,26,128,64,1,0
42,134,277,12,48,192,192,0,0
42,135,277,14,48,64,192,0,0
42,136,276,13,49,128,0,0,0
42,137,275,7,47,0,0,0,0
42,138,275,7,49,0,0,0,0
42,139,275,31,42,0,0,0,0
42,140,275,3,35,0,64,0,0
42,141,6,11,36,192,192,1,0
42,142,6,13,37,0,64,1,0
42,143,5,12,37,64,64,1,0
42,144,5,13,36,64,0,1,0
42,145,265,15,9,192,0,0,1
42,146,223,11,23,64,192,2,2
42,147,232,11,23,64,192,2,2
42,148,235,11,23,128,192,1,2
42,149,102,11,23,128,192,6,2
42,150,91,34,42,128,0,6,1
42,151,118,35,45,192,128,6,1
42,152,450,35,45,0,64,0,0
42,153,211,32,45,64,64,0,0
43,0,38,24,19,128,128,0,2
43,1,128,25,19,0,64,0,0
43,2,408,24,19,128,128,0,2
43,3,2,24,19,64,64,30,2
43,4,223,24,17,64,128,1,2
43,5,225,24,19,128,64,1,2
43,6,25,24,17,128,128,0,2
43,7,146,24,17,128,64,0,2
43,8,96,24,17,128,64,2,2
43,9,62,24,17,128,128,0,2
43,10,261,24,14,64,64,1,2
43,11,261,24,14,0,128,1,2
43,12,261,24,14,0,128,1,2
43,13,125,31,20,64,128,1,0
43,14,125,34,17,64,192,1,0
43,15,125,31,16,128,64,1,0
43,16,448,25,20,64,64,0,0
43,17,448,28,19,0,64,0,0
43,18,401,27,20,0,0,0,0
43,19,277,24,15,0,192,0,0
43,20,452,25,9,64,128,0,0
43,21,452,25,9,192,0,0,0
43,22,366,26,5,128,64,0,2
43,23,3,26,5,128,64,51,2
43,24,195,30,8,0,128,0,0
43,25,195,30,8,0,0,0,0
43,26,195,30,3,128,0,0,0
43,27,195,27,3,192,0,0,0
43,28,195,28,3,64,0,0,0
43,29,195,32,3,64,0,0,0
43,30,213,26,3,0,128,0,0
43,31,213,26,3,192,64,0,0
43,32,408,26,3,64,0,0,0
43,33,408,26,3,128,128,0,0
43,34,408,26,7,64,64,0,0
43,35,92,26,7,192,128,6,0
43,36,111,26,7,192,0,1,0
43,37,386,19,46,192,128,0,2
43,38,9,26,6,128,192,1,0
43,39,9,26,4,128,0,1,0
43,40,165,26,4,0,0,0,0
43,41,190,40,11,192,0,1,0
43,42,190,42,12,192,64,1,0
43,43,190,44,11,192,64,1,0
43,44,190,40,16,64,0,1,0
43,45,190,42,16,64,192,1,0
43,46,190,43,18,192,64,1,0
43,47,60,52,23,128,128,0,0
43,48,60,42,36,0,0,0,0
43,49,60,36,42,0,0,0,0
43,50,60,27,52,0,0,0,0
43,51,60,46,57,0,0,0,0
43,52,60,57,48,0,0,0,0
43,53,255,26,7,0,0,1,0
43,54,215,22,45,128,192,1,2
43,55,216,22,45,128,192,1,2
43,56,457,22,45,128,192,0,2
43,57,458,20,47,0,128,0,0
43,58,447,22,45,128,192,0,2
43,59,446,14,42,64,128,0,0
43,60,25,19,46,192,64,0,2
43,61,6,19,46,192,128,1,2
43,62,2,19,46,192,64,21,2
43,63,233,19,46,192,128,1,2
43,64,231,19,46,192,64,1,2
43,65,262,22,43,64,0,1,0
43,66,262,22,43,0,128,1,0
43,67,262,22,44,64,0,1,0
43,68,418,17,42,64,128,0,0
43,69,199,14,43,128,192,0,0
43,70,270,16,42,0,128,1,0
43,71,455,14,47,128,64,0,0
43,72,455,15,46,0,192,0,0
43,73,455,17,46,128,128,0,0
43,74,453,13,12,192,128,0,0
43,75,453,15,11,64,0,0,0
43,76,453,14,9,128,128,0,0
43,77,453,13,8,64,64,0,2
43,78,453,13,8,64,64,0,2
43,79,9,13,8,64,128,1,2
43,80,255,13,8,128,64,1,2
43,81,121,13,8,128,128,1,2
43,82,208,14,10,0,128,0,0
43,83,209,14,13,192,192,0,0
43,84,282,12,13,128,192,0,0
43,85,283,16,10,64,64,0,0
43,86,283,17,12,0,128,0,0
43,87,283,16,17,128,0,0,0
43,88,283,36,50,192,0,0,0
43,89,453,38,49,192,192,0,0
43,90,453,39,51,128,0,0,0
43,91,195,36,48,128,128,0,0
43,92,195,39,52,128,64,0,0
43,93,1,37,51,64,128,8,2
43,94,3,38,48,128,128,100,2
43,95,36,37,52,192,64,0,0
43,96,8,37,51,128,128,1,2
43,97,10,38,48,128,128,0,2
43,98,176,37,51,64,128,0,2
43,99,7,37,51,128,64,1,2
43,100,222,38,48,64,128,1,2
43,101,255,47,48,128,192,1,0
43,102,419,48,48,64,192,0,0
43,103,210,44,51,0,128,0,2
43,104,418,44,51,0,128,0,2
43,105,227,44,51,0,128,1,2
43,106,7,44,51,0,64,1,2
43,107,245,44,52,0,64,1,2
43,108,204,26,35,64,192,0,0
43,109,282,26,38,64,128,0,0
43,110,413,26,39,64,64,0,0
43,111,413,26,37,0,64,0,0
43,112,210,30,53,0,64,0,0
43,113,199,30,52,0,128,0,0
43,114,7,28,53,128,128,1,0
43,115,7,28,53,64,64,1,0
43,116,250,8,47,64,192,1,0
43,117,250,9,47,0,64,1,0
43,118,250,9,47,128,192,1,0
43,119,250,10,47,64,128,1,0
43,120,250,11,48,64,128,1,0
43,121,454,18,45,64,64,0,0
44,0,1,7,57,64,64,10,2
44,1,208,8,54,128,128,0,0
44,2,209,7,57,128,64,0,2
44,3,255,7,57,64,64,1,2
44,4,200,8,56,128,128,0,0
44,5,200,12,57,64,0,0,0
44,6,195,8,58,64,0,0,0
44,7,195,12,54,128,0,0,0
44,8,181,7,57,128,64,0,2
44,9,3,11,60,128,128,90,2
44,10,121,28,59,128,64,2,2
44,11,224,11,60,128,128,1,2
44,12,448,11,57,128,64,0,0
44,13,448,12,57,128,128,0,0
44,14,455,14,52,64,64,0,0
44,15,455,15,53,64,0,0,0
44,16,455,18,56,0,192,0,0
44,17,455,16,55,128,64,0,0
44,18,74,11,60,128,64,0,2
44,19,451,14,60,192,0,1,0
44,20,166,8,57,64,0,0,0
44,21,9,28,59,64,128,1,2
44,22,9,28,59,128,128,1,2
44,23,251,28,59,64,128,1,2
44,24,251,13,59,0,128,1,0
44,25,251,9,54,0,0,1,0
44,26,208,38,33,128,192,0,0
44,27,208,39,32,192,0,0,0
44,28,452,40,33,128,192,0,0
44,29,452,39,34,192,64,0,0
44,30,452,38,32,128,64,0,0
44,31,413,39,35,64,64,0,0
44,32,413,40,31,0,0,0,0
44,33,411,30,51,128,192,0,0
44,34,246,32,48,128,0,1,0
44,35,246,29,45,0,192,1,0
44,36,246,34,47,0,64,1,0
44,37,408,10,15,64,64,0,0
44,38,128,10,15,0,192,0,0
44,39,195,10,15,192,0,0,0
44,40,194,10,15,128,128,0,0
44,41,194,20,7,64,64,0,0
44,42,195,20,7,192,128,0,0
44,43,64,20,7,64,192,0,0
44,44,213,20,7,192,0,0,0
44,45,111,18,5,128,128,1,0
44,46,209,19,7,192,128,0,0
44,47,27,11,6,64,64,0,2
44,48,223,11,6,128,128,1,2
44,49,234,11,6,64,128,1,2
44,50,62,11,6,128,128,0,2
44,51,1,11,6,128,64,9,2
44,52,283,26,9,128,64,0,0
44,53,283,27,7,128,64,0,0
44,54,283,28,9,128,192,0,0
44,55,267,43,11,0,64,1,2
44,56,267,43,11,64,128,1,2
44,57,272,43,11,64,128,0,2
44,58,280,41,11,64,128,0,0
44,59,280,44,14,0,0,0,0
44,60,278,41,8,64,0,0,0
44,61,233,43,11,64,128,1,2
44,62,124,43,11,64,128,1,2
44,63,215,39,5,128,128,1,0
44,64,215,39,4,64,192,1,0
44,65,216,39,5,64,0,1,0
44,66,216,39,4,64,64,1,0
44,67,217,39,4,128,128,1,0
44,68,201,42,7,128,192,0,0
44,69,201,42,7,64,64,0,0
44,70,6,31,8,128,64,1,0
44,71,6,33,9,64,0,1,0
44,72,5,32,9,64,128,1,0
44,73,5,33,9,0,192,1,0
44,74,40,45,6,64,128,0,2
44,75,91,45,6,64,64,6,2
44,76,148,45,6,128,64,0,2
44,77,211,46,15,0,128,0,0
44,78,211,46,16,0,0,0,0
44,79,211,43,15,192,0,0,0
44,80,210,21,29,64,192,0,0
44,81,419,18,24,192,128,0,0
44,82,192,48,13,0,64,1,0
44,83,191,28,23,192,128,4,2
44,84,125,28,24,128,128,14,3
44,85,255,23,18,128,0,1,3
44,86,418,23,18,128,0,0,3
44,87,419,23,18,64,0,0,3
44,88,224,23,18,128,0,1,3
44,89,448,22,21,64,64,0,0
44,90,448,26,21,64,64,0,0
44,91,254,24,22,128,64,1,0
44,92,254,25,21,64,128,1,0
44,93,254,25,21,0,0,1,0
44,94,90,23,23,128,64,6,1
44,95,110,23,23,128,128,1,1
44,96,110,23,23,64,128,1,1
44,97,250,49,53,64,192,1,0
44,98,250,50,55,128,64,1,0
44,99,250,50,54,128,0,1,0
44,100,411,54,48,64,64,0,0
44,101,211,54,49,128,128,0,0
44,102,224,53,49,192,64,1,0
44,103,25,31,40,64,64,0,2
44,104,274,31,40,128,128,1,2
44,105,388,31,40,128,64,0,2
44,106,6,31,40,64,128,1,2
44,107,7,31,40,128,64,1,2
44,108,412,31,40,64,128,0,2
45,0,195,43,34,128,192,0,0
45,1,195,42,27,64,128,0,0
45,2,200,44,30,128,64,0,0
45,3,200,42,33,0,128,0,0
45,4,200,52,35,128,64,0,0
45,5,200,51,27,0,192,0,0
45,6,195,54,39,0,128,0,0
45,7,194,52,37,128,128,0,0
45,8,194,51,27,128,64,0,0
45,9,195,51,27,128,192,0,0
45,10,213,52,29,64,128,0,0
45,11,90,48,38,64,128,6,0
45,12,110,44,42,0,0,1,0
45,13,111,48,20,192,128,1,0
45,14,36,43,21,64,64,0,2
45,15,63,43,21,128,128,0,2
45,16,1,43,21,64,128,9,2
45,17,221,43,21,128,64,1,2
45,18,209,54,11,128,64,0,2
45,19,271,54,11,128,128,0,2
45,20,452,54,11,128,128,0,2
45,21,112,54,11,128,128,1,2
45,22,224,54,11,64,128,1,2
45,23,125,54,35,0,128,1,0
45,24,125,49,30,64,64,1,0
45,25,125,52,24,64,192,1,0
45,26,190,47,26,192,128,1,0
45,27,190,48,27,64,64,1,0
45,28,190,47,28,192,64,1,0
45,29,190,47,36,128,64,1,0
45,30,190,48,35,0,128,1,0
45,31,190,24,31,128,64,1,0
45,32,192,42,11,64,0,1,0
45,33,192,43,11,0,128,1,0
45,34,192,44,14,128,64,1,0
45,35,198,43,11,192,128,0,0
45,36,199,42,12,128,64,0,0
45,37,192,25,16,0,64,1,0
45,38,192,26,14,128,0,1,0
45,39,192,27,14,128,0,1,0
45,40,455,23,15,64,128,0,0
45,41,455,26,17,0,64,0,0
45,42,198,27,14,0,192,0,0
45,43,199,25,16,64,192,0,0
45,44,411,29,18,128,64,0,0
45,45,411,40,56,64,192,0,0
45,46,211,40,55,128,64,0,0
45,47,190,39,57,128,64,1,0
45,48,190,40,54,128,128,1,0
45,49,267,25,3,128,128,3,3
45,50,267,33,3,128,64,4,3
45,51,217,25,3,64,128,1,2
45,52,1,25,3,128,64,7,3
45,53,272,25,3,128,64,0,2
45,54,272,33,3,64,128,0,2
45,55,415,33,3,128,64,0,2
45,56,112,33,3,64,128,1,3
45,57,220,25,3,128,128,1,3
45,58,270,25,3,128,128,1,2
45,59,278,39,5,64,64,0,0
45,60,280,39,5,64,128,0,0
45,61,280,39,5,128,64,0,0
45,62,407,41,2,128,192,0,2
45,63,407,41,2,128,192,0,2
45,64,407,41,2,128,192,0,2
45,65,404,41,2,128,192,0,2
45,66,404,41,2,128,192,0,2
45,67,37,45,2,128,192,0,3
45,68,62,45,2,64,192,0,3
45,69,122,45,2,64,192,1,3
45,70,2,45,2,128,192,36,3
45,71,231,45,2,64,192,1,3
45,72,147,44,4,128,0,0,1
45,73,148,48,4,64,0,0,1
45,74,411,34,15,0,64,0,0
45,75,413,35,14,64,128,0,0
45,76,208,42,8,128,128,0,0
45,77,209,43,8,0,64,0,0
45,78,255,43,9,192,64,1,0
45,79,417,43,9,0,128,0,0
45,80,275,27,46,128,0,0,0
45,81,275,34,46,128,0,0,0
45,82,62,24,50,0,128,0,3
45,83,203,24,50,0,128,0,2
45,84,207,24,50,64,64,0,2
45,85,96,24,50,64,64,1,3
45,86,277,24,46,0,64,0,0
45,87,412,35,46,128,0,0,2
45,88,412,35,46,128,0,0,2
45,89,412,35,46,64,0,0,2
45,90,411,35,46,128,64,0,2
45,91,411,35,46,128,64,0,2
45,92,411,35,46,128,64,0,2
45,93,465,35,46,128,0,0,2
45,94,465,35,46,128,0,0,2
45,95,25,29,53,192,128,0,2
45,96,25,29,53,192,64,0,2
45,97,25,29,53,192,64,0,2
45,98,230,29,53,192,128,1,2
45,99,450,30,48,0,64,0,0
45,100,449,29,53,192,128,4,2
45,101,25,35,53,128,64,0,0
45,102,25,32,49,64,128,0,0
45,103,11,33,54,64,64,0,1
45,104,211,34,52,0,128,0,0
45,105,211,33,53,128,0,0,0
45,106,273,6,48,128,128,1,0
45,107,273,8,50,64,64,1,0
45,108,215,7,58,64,128,1,1
45,109,216,7,58,192,64,1,1
45,110,212,8,58,64,128,1,1
45,111,272,8,58,128,64,0,0
45,112,202,7,58,128,64,0,0
45,113,234,8,60,128,128,1,3
45,114,223,9,52,0,64,1,1
45,115,203,9,52,128,128,0,0
45,116,203,9,52,128,64,0,0
45,117,203,5,51,128,64,0,0
45,118,413,9,52,64,0,0,0
45,119,290,37,52,0,0,1,2
45,120,251,23,33,0,128,4,2
45,121,251,28,31,0,192,1,0
45,122,251,31,33,0,192,1,0
45,123,249,27,34,192,192,1,0
45,124,263,18,13,64,0,0,0
45,125,263,18,13,128,192,0,0
45,126,263,30,46,0,64,0,0
45,127,459,30,46,64,128,0,0
45,128,263,28,18,64,0,0,0
45,129,206,28,18,0,128,0,0
45,130,402,28,18,128,128,0,0
46,0,36,53,49,64,128,0,2
46,1,127,52,49,128,64,0,0
46,2,197,52,51,0,64,0,0
46,3,277,51,47,64,64,0,0
46,4,277,51,47,192,128,0,0
46,5,277,51,47,192,0,0,0
46,6,264,53,51,128,64,0,0
46,7,448,52,50,64,128,0,0
46,8,452,33,35,0,128,0,0
46,9,452,36,36,128,64,0,0
46,10,213,36,35,0,64,0,0
46,11,453,31,33,128,128,0,0
46,12,453,34,37,192,64,0,0
46,13,453,34,40,0,64,0,0
46,14,451,33,37,192,128,1,0
46,15,246,30,39,128,0,1,0
46,16,246,25,36,0,128,1,0
46,17,246,23,29,64,0,1,0
46,18,246,29,29,192,0,1,0
46,19,446,14,46,0,128,0,0
46,20,194,14,39,64,128,0,2
46,21,194,14,39,64,128,0,2
46,22,194,14,39,64,128,0,2
46,23,195,14,39,128,64,0,2
46,24,195,14,32,128,128,0,2
46,25,195,14,32,128,128,0,2
46,26,265,14,32,128,64,0,2
46,27,200,14,32,128,128,0,2
46,28,202,14,39,128,128,0,2
46,29,198,31,41,64,64,0,0
46,30,198,27,28,128,0,0,0
46,31,411,23,28,192,64,0,0
46,32,411,40,34,0,128,0,0
46,33,455,44,32,64,192,0,0
46,34,455,44,32,128,64,0,0
46,35,455,45,33,0,0,0,0
46,36,455,15,44,64,64,0,0
46,37,455,15,44,192,64,0,0
46,38,455,15,44,128,192,0,0
46,39,283,17,43,64,128,0,0
46,40,283,18,43,64,64,0,0
46,41,283,19,41,0,128,0,0
46,42,283,16,27,192,128,0,0
46,43,283,19,28,0,128,0,0
46,44,204,11,28,128,64,0,0
46,45,204,12,42,128,64,0,0
46,46,3,14,32,128,64,90,2
46,47,224,18,37,64,64,1,2
46,48,387,14,39,128,128,0,2
46,49,112,14,39,128,64,1,2
46,50,111,14,32,128,128,1,2
46,51,454,17,31,0,128,0,0
46,52,208,15,31,128,64,0,0
46,53,460,15,29,64,0,0,0
46,54,413,14,44,128,64,0,0
46,55,416,14,31,64,0,0,0
46,56,416,14,31,128,128,0,0
46,57,454,14,34,64,192,0,0
46,58,454,14,34,192,128,0,0
46,59,273,14,34,64,64,1,0
46,60,460,14,34,128,192,0,0
46,61,460,14,34,192,64,0,0
46,62,196,17,37,64,64,0,0
46,63,461,15,37,128,0,0,0
46,64,2,17,34,64,0,22,2
46,65,121,17,34,64,0,1,2
46,66,110,17,34,128,0,1,2
46,67,223,17,34,128,0,1,2
46,68,146,16,34,64,0,0,0
46,69,147,16,34,192,0,0,0
46,70,117,18,37,64,128,6,2
46,71,255,14,32,128,64,1,2
46,72,8,18,35,0,192,1,0
46,73,8,18,35,64,128,1,0
46,74,8,18,35,0,64,1,0
46,75,263,22,43,192,192,0,0
46,76,191,25,47,192,128,1,2
46,77,191,25,47,192,64,1,2
46,78,405,25,47,192,64,0,2
46,79,450,27,48,0,64,0,0
46,80,454,25,47,192,128,0,2
46,81,454,25,47,192,128,0,2
46,82,460,25,47,192,64,0,2
46,83,460,25,47,192,64,0,2
46,84,34,31,45,128,192,0,2
46,85,35,31,45,64,192,0,2
46,86,345,31,45,128,192,0,2
46,87,465,28,47,128,64,0,0
46,88,271,28,47,128,128,0,0
46,89,2,31,45,128,192,20,2
46,90,61,31,45,64,192,0,2
46,91,245,29,43,64,0,1,2
46,92,455,47,34,192,0,0,0
46,93,455,48,33,0,128,0,0
46,94,455,48,33,192,128,0,0
46,95,455,49,34,192,0,0,0
46,96,208,43,35,0,64,0,2
46,97,209,43,35,64,64,0,2
46,98,190,43,35,64,64,1,2
46,99,7,43,35,64,64,1,2
46,100,205,44,35,192,64,0,0
46,101,205,45,36,128,128,0,0
46,102,211,50,32,64,192,0,0
46,103,211,43,37,64,64,0,0
46,104,208,45,29,128,128,0,2
46,105,453,45,29,64,128,0,2
46,106,453,45,29,128,128,0,2
46,107,97,45,29,64,64,4,2
46,108,269,45,29,128,64,0,2
46,109,280,45,29,128,128,0,2
46,110,282,29,18,192,128,0,0
46,111,413,54,34,64,64,0,0
46,112,413,55,33,128,64,0,0
46,113,60,35,2,128,128,0,2
46,114,60,35,2,128,128,0,2
46,115,60,35,2,128,128,0,2
46,116,208,35,2,128,128,0,2
46,117,60,31,18,128,64,0,0
46,118,60,30,18,192,192,0,0
46,119,60,57,32,128,192,0,0
46,120,60,52,57,128,0,0,0
46,121,210,51,16,128,64,0,2
46,122,255,51,16,128,0,1,2
46,123,6,51,16,64,0,4,2
46,124,7,51,16,128,0,4,2
46,125,215,51,16,128,0,1,2
46,126,447,51,16,64,64,0,2
46,127,283,56,20,192,0,0,0
46,128,283,57,19,128,192,0,0
46,129,283,57,19,0,0,0,0
46,130,210,57,20,64,0,0,0
46,131,6,57,19,128,64,1,0
46,132,6,56,20,64,0,1,0
46,133,3,38,6,192,128,97,3
46,134,4,38,6,192,64,6,3
46,135,100,38,6,192,128,6,3
46,136,25,40,3,128,192,0,2
46,137,25,40,3,128,192,0,2
46,138,25,40,3,128,192,0,2
46,139,12,40,3,128,192,0,3
46,140,26,40,3,128,192,0,3
46,141,404,39,10,64,128,0,0
46,142,404,39,10,64,0,0,0
46,143,245,39,13,0,0,3,2
46,144,252,39,13,0,192,1,2
46,145,252,39,13,0,192,1,2
46,146,252,39,13,0,192,1,2
46,147,459,39,10,192,64,0,0
46,148,266,39,10,192,128,0,0
46,149,196,39,12,64,64,0,0
46,150,233,42,17,128,128,1,2
46,151,210,38,16,192,64,0,2
46,152,419,38,16,192,128,0,2
46,153,202,38,16,192,64,0,2
46,154,201,38,16,192,64,0,2
46,155,212,38,16,192,128,1,3
46,156,420,42,21,64,64,1,1
46,157,426,42,21,128,128,1,1
46,158,291,42,21,64,128,1,1
46,159,215,42,22,128,64,1,1
46,160,216,42,22,64,64,1,1
46,161,461,42,22,64,128,0,1
46,162,199,40,21,0,0,0,0
46,163,453,53,11,64,192,0,0
46,164,453,53,12,192,64,0,0
46,165,453,53,12,128,192,0,0
46,166,195,53,12,64,64,0,0
46,167,212,38,17,192,64,1,3
46,168,212,38,17,192,64,1,3
46,169,212,38,17,192,64,1,3
47,0,197,11,58,192,64,0,0
47,1,205,12,58,64,64,0,0
47,2,210,10,60,128,64,0,0
47,3,262,11,60,128,128,1,0
47,4,262,11,60,64,64,1,0
47,5,413,10,59,0,128,0,0
47,6,413,10,59,64,64,0,0
47,7,7,10,57,64,64,1,0
47,8,7,10,57,128,0,1,0
47,9,210,10,57,128,192,0,0
47,10,392,10,57,128,128,0,0
47,11,111,13,57,64,0,1,2
47,12,4,10,60,64,128,1,0
47,13,2,5,3,128,64,32,2
47,14,1,3,6,64,128,6,2
47,15,255,3,6,128,128,1,2
47,16,194,5,3,128,64,0,2
47,17,195,3,6,128,64,0,2
47,18,200,5,3,128,64,0,2
47,19,251,3,6,64,64,1,2
47,20,251,5,6,64,64,1,0
47,21,251,6,4,128,128,1,0
47,22,234,5,3,128,128,1,2
47,23,224,3,6,128,128,1,2
47,24,208,7,7,192,0,0,0
47,25,209,6,11,64,64,0,0
47,26,191,21,9,64,64,4,2
47,27,125,58,33,128,128,7,3
47,28,112,13,57,64,0,1,2
47,29,110,15,14,0,0,2,2
47,30,223,52,37,0,0,1,2
47,31,191,35,36,0,64,2,2
47,32,245,31,35,64,64,1,2
47,33,210,15,31,0,64,0,0
47,34,255,15,31,128,64,1,0
47,35,7,14,30,192,192,1,0
47,36,7,16,31,0,64,1,0
47,37,199,7,56,0,0,0,0
47,38,418,7,55,0,128,0,0
47,39,262,6,56,64,64,1,0
47,40,262,6,56,64,0,1,0
47,41,262,6,56,128,0,1,0
47,42,413,7,55,128,64,0,0
47,43,413,47,53,128,128,0,0
47,44,293,28,32,64,64,0,2
47,45,210,28,32,64,0,0,2
47,46,255,28,32,128,64,1,2
47,47,274,27,32,192,0,1,0
47,48,274,28,32,128,64,1,2
47,49,208,50,52,128,128,0,0
47,50,416,50,55,64,0,0,0
47,51,446,51,53,64,64,0,2
47,52,251,51,53,64,128,1,2
47,53,255,51,53,64,128,1,2
47,54,9,51,53,128,128,1,2
47,55,195,2,33,64,64,0,2
47,56,194,2,33,128,128,0,2
47,57,3,2,33,128,128,80,2
47,58,223,2,33,128,128,1,2
47,59,110,3,34,0,128,1,0
47,60,118,2,31,192,64,4,0
47,61,60,57,3,64,128,0,2
47,62,60,57,3,128,128,0,2
47,63,190,57,3,64,128,1,2
47,64,5,57,3,128,128,1,2
47,65,15,57,3,128,64,0,2
47,66,453,47,4,0,0,0,0
47,67,453,47,4,128,64,0,0
47,68,453,48,3,64,128,0,0
47,69,453,48,3,128,0,0,0
47,70,208,3,22,64,128,0,0
47,71,209,3,22,192,64,0,0
47,72,224,3,23,0,192,1,0
48,0,118,29,12,128,64,1,0
48,1,118,31,12,0,64,1,0
48,2,118,30,10,192,128,1,0
48,3,90,28,45,128,128,6,0
48,4,110,28,45,64,64,1,0
48,5,110,28,45,128,64,1,0
48,6,455,24,30,0,64,0,0
48,7,455,25,30,64,64,0,0
48,8,455,26,28,64,128,0,0
48,9,455,26,17,64,192,0,0
48,10,455,27,18,128,64,0,0
48,11,455,28,17,64,0,0,0
48,12,192,16,20,192,0,1,0
48,13,192,17,20,128,64,1,0
48,14,192,25,20,0,0,1,0
48,15,198,16,20,192,128,0,0
48,16,199,25,20,192,64,0,0
48,17,250,4,52,64,192,1,0
48,18,250,4,52,192,64,1,0
48,19,250,5,52,64,192,1,0
48,20,263,8,52,64,192,0,0
48,21,263,9,52,0,128,0,0
48,22,263,36,41,0,0,0,0
48,23,263,53,10,0,192,0,0
48,24,204,23,44,0,128,0,0
48,25,60,22,44,64,0,0,0
48,26,60,25,44,0,64,0,0
48,27,60,27,4,64,192,0,0
48,28,60,28,4,0,64,0,0
48,29,204,29,5,64,64,0,0
48,30,260,30,40,192,64,0,0
48,31,404,30,40,64,128,0,0
48,32,404,31,40,64,64,0,0
48,33,211,28,38,0,0,0,0
48,34,147,33,37,64,0,0,0
48,35,2,31,36,64,192,20,3
48,36,451,24,39,64,0,1,0
48,37,451,24,39,192,0,1,0
48,38,268,31,36,64,192,0,2
48,39,111,31,36,128,192,1,3
48,40,113,31,36,64,192,1,3
48,41,120,29,36,64,192,2,3
48,42,467,29,36,128,192,0,3
48,43,10,29,36,128,192,0,2
48,44,261,24,41,128,192,1,2
48,45,261,24,41,128,128,1,2
48,46,261,24,41,128,128,1,2
48,47,203,22,39,0,64,0,0
48,48,203,22,39,64,192,0,0
48,49,203,22,39,0,128,0,0
48,50,110,25,35,64,64,1,3
48,51,7,25,35,128,64,1,3
48,52,223,25,35,128,64,1,3
48,53,272,25,35,64,64,0,2
48,54,273,25,35,128,64,1,2
48,55,196,5,6,128,192,0,0
48,56,401,4,6,64,128,0,0
48,57,401,6,6,128,128,0,0
48,58,401,5,5,0,128,0,0
48,59,401,5,5,128,64,0,0
48,60,205,4,6,128,0,0,0
48,61,205,6,6,64,0,0,0
48,62,459,6,6,128,0,0,0
48,63,197,4,6,64,0,0,0
48,64,197,5,5,128,192,0,0
48,65,1,6,3,128,0,9,3
48,66,25,6,3,64,0,0,2
48,67,25,6,3,128,0,0,2
48,68,25,3,5,128,64,0,0
48,69,11,7,6,64,64,0,0
48,70,11,6,3,128,0,0,2
48,71,118,3,29,0,64,30,3
48,72,110,3,28,64,128,1,3
48,73,110,3,28,0,128,1,3
48,74,110,3,28,0,64,1,3
48,75,127,3,28,0,64,0,3
48,76,127,3,28,64,64,0,3
48,77,36,3,28,64,128,0,3
48,78,36,3,28,0,128,0,3
48,79,273,14,12,64,0,1,0
48,80,273,15,12,64,0,1,0
48,81,273,14,8,64,192,1,0
48,82,273,15,8,64,192,1,0
48,83,202,19,8,64,64,0,0
48,84,202,19,8,192,64,0,0
48,85,459,19,8,128,128,0,0
48,86,212,19,11,64,128,1,1
48,87,272,19,11,128,64,0,0
48,88,217,19,11,0,64,1,0
48,89,447,19,11,192,64,0,0
48,90,290,19,8,0,64,1,1
48,91,232,17,5,64,128,1,3
48,92,225,19,5,128,64,1,3
48,93,400,16,6,192,128,0,2
48,94,457,16,6,192,64,0,2
48,95,201,16,6,192,64,0,2
48,96,201,16,6,192,64,0,2
48,97,459,16,6,192,128,0,2
48,98,459,16,6,192,128,0,2
48,99,410,21,13,64,0,0,0
48,100,263,21,13,0,128,0,0
48,101,251,35,18,0,64,1,0
48,102,251,36,18,128,64,1,0
48,103,263,34,16,192,0,0,0
48,104,195,45,5,128,128,0,0
48,105,195,49,7,64,128,0,0
48,106,195,48,8,64,64,0,0
48,107,408,46,6,64,128,0,2
48,108,408,49,9,64,0,0,0
48,109,113,49,8,64,128,1,2
48,110,224,46,6,64,128,1,2
48,111,129,49,8,64,128,0,2
48,112,255,46,6,64,128,1,2
48,113,200,46,6,128,64,0,2
48,114,200,51,21,128,192,0,0
48,115,200,49,33,128,128,0,0
48,116,453,51,44,64,192,0,0
48,117,453,51,45,192,64,0,0
48,118,453,52,55,64,192,0,0
48,119,453,46,15,0,64,0,0
48,120,213,48,30,64,192,0,0
48,121,213,48,54,128,192,0,0
48,122,451,38,49,128,128,1,2
48,123,221,38,49,128,64,1,2
48,124,1,38,49,128,128,5,2
48,125,63,38,49,64,64,0,2
48,126,126,52,39,0,128,0,0
48,127,208,49,36,0,192,0,0
48,128,416,42,43,192,128,0,0
48,129,190,52,32,64,128,1,0
48,130,190,52,34,64,64,1,0
48,131,190,44,26,192,64,1,0
48,132,190,46,23,192,0,1,0
48,133,190,43,46,128,64,1,0
49,0,286,56,8,192,64,0,0
49,1,279,54,6,64,128,0,0
49,2,279,58,6,64,192,0,0
49,3,406,54,8,0,64,0,0
49,4,406,54,8,64,128,0,0
49,5,406,59,8,128,128,0,0
49,6,92,58,9,0,128,6,0
49,7,90,55,4,192,64,6,0
49,8,110,56,4,0,128,1,0
49,9,254,55,8,192,0,1,0
49,10,254,57,7,0,64,1,0
49,11,118,54,9,192,192,6,0
