zone_id,id,creature_template_id,override_script,x,y,x_offset,y_offset,flags,extraitems,start_attitude,personality
37,16,89,mobgroup,53,43,64,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,17,84,mobgroup,53,46,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,18,84,mobgroup,51,43,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,19,84,mobgroup,48,43,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,20,84,mobgroup,50,42,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,21,152,mobhunter,33,34,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,22,152,mobhunter,26,34,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,23,152,mobhunter,21,30,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,24,152,mobhunter,21,24,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,25,94,mobhunter,20,24,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,26,152,mobhunter,21,17,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,27,152,mobhunter,20,17,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,28,152,mobhunter,17,12,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,29,94,mobhunter,17,6,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,30,152,mobhunter,16,6,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,31,152,mobhunter,17,5,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,32,89,mobhunter,22,22,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,33,89,mobhunter,18,19,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,34,89,mobhunter,12,16,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,35,89,mobhunter,16,14,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,36,89,mobhunter,20,12,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,37,84,mobhunter,18,9,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,38,84,mobhunter,17,9,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,39,84,mobhunter,18,20,0,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,40,84,mobhunter,18,7,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,41,152,,20,29,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,42,152,,20,31,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,43,89,mobae,4,16,64,64,"[1, 0, 0, 5, 7, 0, 0, 0, 0]",[],4,65535
37,44,89,mobae,4,17,64,64,"[1, 0, 0, 5, 7, 0, 0, 0, 0]",[],4,65535
37,45,89,mobae,3,17,64,64,"[1, 0, 0, 3, 7, 0, 0, 0, 0]",[],4,65535
37,46,225,mobae,4,6,64,64,"[1, 0, 0, 0, 5, 0, 100, 0, 0]","[422, 100]",4,65535
37,47,94,,26,56,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,48,94,,25,56,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,49,94,,26,53,128,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,50,94,,13,60,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,51,94,,14,60,128,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,52,94,,15,61,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,53,94,,5,59,128,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,54,94,,7,60,64,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,55,84,mobgroup,11,46,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,56,84,mobgroup,14,47,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,57,84,mobgroup,14,45,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,58,84,mobgroup,12,44,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,59,84,mobgroup,11,43,64,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,60,84,mobgroup,12,43,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,61,84,mobgroup,14,42,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,62,89,mobhunter,17,39,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,63,89,mobhunter,17,40,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,64,89,mobhunter,17,38,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,65,131,z37human,25,41,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[77, 100]",4,65535
37,66,89,mobgroup,6,38,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,67,89,mobgroup,4,38,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,68,89,mobgroup,6,37,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,69,89,mobgroup,5,35,64,128,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,70,89,mobgroup,4,34,128,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,71,89,mobgroup,3,37,64,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,72,89,mobgroup,2,38,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,73,228,z37gazer,11,24,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[425, 100, 167, 100]",4,65535
37,74,89,mobhunter,8,41,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,75,89,mobhunter,8,42,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,76,89,mobhunter,8,43,64,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,77,122,,3,25,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,78,122,,5,25,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,79,123,,7,24,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,80,123,,9,24,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,81,122,,10,32,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,82,122,,10,30,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,83,123,,11,28,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
37,84,123,,11,26,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,0,103,mobhunter,53,21,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,1,103,mobhunter,57,20,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,2,103,mobhunter,60,23,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,3,103,mobhunter,60,25,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,4,103,mobhunter,56,27,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[232, 100]",4,65535
38,5,103,mobhunter,8,26,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[121, 100]",4,65535
38,6,103,mobhunter,8,27,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,7,103,mobhunter,8,28,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[110, 100]",4,65535
38,8,103,mobhunter,48,58,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[122, 100]",4,65535
38,9,103,mobhunter,49,58,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,10,103,mobhunter,50,58,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[233, 100]",4,65535
38,11,42,mobbasic,41,55,64,64,"[1, 0, 0, 10, 0, 0, 0, 0, 0]",[],3,65535
38,12,42,mobbasic,41,57,64,64,"[1, 0, 0, 10, 0, 0, 0, 0, 0]",[],3,65535
38,13,132,z38soldier,33,35,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
38,14,131,z38soldier,33,38,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
38,15,131,z38soldier,34,37,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
38,16,135,z38soldier,32,37,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
38,17,136,,17,41,64,64,"[1, 0, 0, 11, 0, 0, 0, 0, 0]",[],2,65535
38,18,136,,19,41,64,64,"[1, 0, 0, 11, 0, 0, 0, 0, 0]",[],2,65535
38,19,135,z38giselle,14,38,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
38,20,34,mobgroup,13,32,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,21,34,mobgroup,15,32,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,22,34,mobgroup,15,31,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,23,34,mobgroup,14,31,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,24,34,mobgroup,13,31,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,25,34,mobgroup,13,30,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,26,34,mobgroup,14,30,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,27,34,mobgroup,15,30,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,28,208,,30,55,64,64,"[1, 0, 0, 70, 0, 0, 0, 0, 0]",[],2,761
38,29,140,mobpatrol,6,13,64,64,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,30,140,mobpatrol,4,13,64,64,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,31,141,mobpatrol,4,15,64,64,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,32,141,mobpatrol,4,18,64,64,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,33,140,mobpatrol,12,7,64,64,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,34,140,mobpatrol,12,5,64,64,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,35,141,mobpatrol,14,3,64,64,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,36,141,mobpatrol,12,3,64,64,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,37,207,,29,3,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,38,207,,29,5,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,39,207,,30,4,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,40,207,,29,2,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
38,41,142,z38shade,2,2,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[188, 100]",4,65535
39,0,130,z39reinart,1,3,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[92, 100]",2,480
39,1,132,z39addison,47,15,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[67, 100]",2,65535
39,2,131,z39trahan,33,34,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[325, 100]",3,65535
39,3,108,mobgroupgd,31,4,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,4,108,mobgroupgd,31,5,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,5,108,mobgroupgd,33,5,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,6,108,mobgroupgd,33,4,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,7,108,mobgroupgd,31,2,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,8,108,mobgroupgd,31,3,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,9,108,mobgroupgd,33,3,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,10,108,mobgroupgd,33,2,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,11,108,,9,16,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,12,108,,14,21,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,13,108,,17,18,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,14,108,,14,14,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,15,108,,18,12,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,16,108,,21,16,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,17,108,,24,15,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,18,108,,21,9,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,19,108,mobgroupgd,43,56,64,64,"[2, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,20,108,mobgroupgd,43,57,64,64,"[2, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,21,108,mobgroupgd,46,56,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,22,108,mobgroupgd,45,57,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,23,108,mobgroupgd,45,58,64,64,"[12, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
39,24,108,mobae,46,58,64,64,"[1, 0, 0, 8, 6, 0, 100, 0, 0]","[391, 100]",4,65535
39,25,162,,23,20,0,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,26,162,,58,48,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,27,162,,58,49,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,28,162,,58,50,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,29,162,,17,48,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,30,162,,18,48,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,31,162,,19,48,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,32,162,,59,18,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,33,162,,59,19,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]","[424, 100]",4,65535
39,34,162,,59,20,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]","[335, 100]",4,65535
39,35,162,,59,21,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,36,162,,20,39,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,37,162,,20,40,64,64,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,38,162,,46,52,64,0,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,39,162,,45,52,64,0,"[1, 39, 7, 0, 0, 0, 0, 0, 0]",[],4,65535
39,40,131,mobpatrol,59,33,64,64,"[3, 0, 3, 39, 8, 0, 0, 0, 0]",[],2,65535
39,41,131,mobpatrol,60,33,64,64,"[3, 0, 3, 39, 8, 0, 0, 0, 0]",[],2,65535
40,0,108,mobhunter,24,7,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,1,108,mobhunter,22,6,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,2,108,mobhunter,25,3,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,3,108,mobhunter,23,3,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,4,108,mobhunter,21,3,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,5,108,mobhunter,37,6,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,6,108,mobhunter,39,3,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,7,108,mobhunter,42,2,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,8,108,mobhunter,43,8,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,9,108,mobhunter,45,6,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,10,108,mobhunter,29,30,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,11,108,mobhunter,30,23,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,12,108,mobhunter,36,25,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,13,108,mobhunter,36,29,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,14,108,mobhunter,33,28,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,15,108,mobhunter,32,25,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,16,108,mobhunter,37,40,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,17,108,mobhunter,34,36,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,18,108,mobhunter,30,36,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,19,108,mobhunter,27,42,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,20,108,mobhunter,27,45,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,21,108,mobhunter,27,48,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,22,108,mobhunter,29,50,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,23,108,mobhunter,33,49,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,24,108,mobae,37,43,64,64,"[0, 40, 6, 11, 3, 0, 0, 0, 0]","[472, 100]",4,65535
40,25,108,mobhunter,15,23,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,26,108,mobhunter,18,19,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[389, 100]",4,65535
40,27,108,mobhunter,17,15,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,28,108,mobhunter,12,13,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,29,108,mobhunter,46,46,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,30,108,mobhunter,48,40,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,31,108,mobhunter,45,35,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,32,108,mobhunter,41,42,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,33,108,mobhunter,16,55,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,34,108,mobhunter,18,53,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[172, 100]",4,65535
40,35,108,mobhunter,22,47,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,36,108,mobhunter,23,45,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,37,108,,26,9,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,38,108,,27,9,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,39,108,,28,9,64,64,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,65535
40,40,50,,21,25,64,64,"[0, 0, 0, 7, 0, 0, 0, 0, 0]",[],2,65535
40,41,50,,37,15,0,0,"[0, 0, 0, 7, 0, 0, 0, 0, 0]",[],2,65535
40,42,50,,48,32,0,0,"[0, 0, 0, 7, 0, 0, 0, 0, 0]",[],2,65535
40,43,50,,43,23,0,0,"[0, 0, 0, 7, 0, 0, 0, 0, 0]",[],2,65535
40,44,50,,18,48,64,64,"[1, 0, 0, 8, 0, 0, 0, 0, 0]",[],2,65535
40,45,50,,12,48,64,64,"[1, 0, 0, 8, 0, 0, 0, 0, 0]",[],2,65535
40,46,50,,12,51,64,64,"[1, 0, 0, 8, 0, 0, 0, 0, 0]",[],2,65535
40,47,50,,17,51,64,64,"[1, 0, 0, 8, 0, 0, 0, 0, 0]",[],2,65535
40,48,130,z40roswald,10,39,64,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,800
40,49,135,mobhunter,8,39,64,64,"[1, 9, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
40,50,135,mobhunter,8,43,64,64,"[1, 9, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
40,51,173,mobabil,49,9,64,64,"[1, 0, 0, 1, 1, 30, 0, 0, 0]",[],2,801
40,52,253,,53,8,64,64,"[1, 0, 0, 3, 0, 0, 0, 0, 0]",[],2,65535
40,53,253,,51,14,64,64,"[1, 0, 0, 3, 0, 0, 0, 0, 0]",[],2,65535
41,0,174,mobforcetk,21,4,64,64,"[1, 30, 41, 23, 30, 0, 0, 0, 0]",[],2,820
41,1,208,,35,44,64,64,"[1, 0, 0, 70, 0, 0, 0, 0, 0]",[],2,821
41,2,131,mobabil,50,6,0,64,"[0, 0, 0, 1, 1, 90, 0, 0, 0]",[],2,822
41,3,212,,33,37,64,64,"[1, 0, 0, 110, 0, 0, 0, 0, 0]",[],2,823
41,4,211,,28,24,64,64,"[1, 0, 0, 130, 0, 0, 0, 0, 0]",[],2,824
41,5,208,,46,24,64,64,"[1, 0, 0, 150, 0, 0, 0, 0, 0]",[],2,825
41,6,50,,47,41,64,64,"[0, 0, 0, 170, 0, 0, 0, 0, 0]",[],2,826
41,7,209,,37,24,64,64,"[1, 0, 0, 190, 0, 0, 0, 0, 0]",[],2,827
41,8,210,,6,56,64,64,"[1, 0, 0, 210, 0, 0, 0, 0, 0]",[],2,828
41,9,152,,7,39,64,64,"[1, 0, 0, 240, 0, 0, 0, 0, 0]",[],2,829
41,10,34,,3,49,64,64,"[1, 0, 0, 250, 0, 0, 0, 0, 0]",[],2,830
41,11,208,,22,38,64,64,"[1, 0, 0, 10, 0, 0, 0, 0, 0]",[],2,65535
41,12,209,,24,42,64,64,"[1, 0, 0, 10, 0, 0, 0, 0, 0]",[],2,65535
41,13,135,,22,42,64,64,"[1, 0, 0, 10, 0, 0, 0, 0, 0]",[],2,65535
41,14,212,,21,43,64,64,"[0, 0, 0, 10, 0, 0, 0, 0, 0]",[],2,65535
41,15,211,,24,40,64,64,"[0, 0, 0, 10, 0, 0, 0, 0, 0]",[],2,65535
41,16,211,,39,43,64,64,"[1, 0, 0, 13, 0, 0, 0, 0, 0]",[],2,65535
41,17,211,,30,36,64,64,"[1, 0, 0, 13, 0, 0, 0, 0, 0]",[],2,65535
41,18,212,,26,36,64,64,"[1, 0, 0, 13, 0, 0, 0, 0, 0]",[],2,65535
41,19,152,,3,42,64,64,"[1, 0, 0, 15, 0, 0, 0, 0, 0]",[],2,65535
41,20,34,,6,51,64,64,"[1, 0, 0, 15, 0, 0, 0, 0, 0]",[],2,65535
41,21,132,z41guard,12,38,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,22,135,z41guard,12,39,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,23,132,z41guard,12,20,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,24,132,z41guard,12,18,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,25,135,z41guard,12,19,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,26,132,z41guard,4,8,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,27,135,z41guard,12,3,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,28,132,z41guard,17,4,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,29,132,z41guard,41,36,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,30,135,z41guard,41,35,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,31,132,z41guard,19,50,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,32,132,z41guard,39,46,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,33,135,z41guard,49,14,64,64,"[11, 0, 0, 0, 0, 0, 0, 0, 0]",[],2,65535
41,34,158,z41guard,14,12,64,64,"[12, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
41,35,158,z41guard,15,12,128,64,"[12, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
41,36,158,z41guard,15,13,64,64,"[12, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
41,37,252,z41guard,14,14,64,64,"[12, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
41,38,252,z41guard,14,13,64,64,"[12, 0, 0, 0, 1, 0, 0, 0, 0]",[],2,65535
41,39,158,z41guard,14,32,64,64,"[12, 0, 0, 1, 1, 0, 0, 0, 0]",[],2,65535
41,40,158,z41guard,14,33,64,64,"[12, 0, 0, 1, 1, 0, 0, 0, 0]",[],2,65535
41,41,158,z41guard,13,32,64,64,"[12, 0, 0, 1, 1, 0, 0, 0, 0]",[],2,65535
41,42,252,z41guard,13,33,64,64,"[12, 0, 0, 1, 1, 0, 0, 0, 0]",[],2,65535
41,43,252,z41guard,12,33,64,64,"[12, 0, 0, 1, 1, 0, 0, 0, 0]",[],2,65535
41,44,158,z41guard,15,51,64,64,"[12, 0, 0, 2, 1, 0, 0, 0, 0]",[],2,65535
41,45,158,z41guard,15,52,64,64,"[12, 0, 0, 2, 1, 0, 0, 0, 0]",[],2,65535
41,46,158,z41guard,15,53,64,0,"[12, 0, 0, 2, 1, 0, 0, 0, 0]",[],2,65535
