zone_id,id,object_template_id,x,y,x_offset,y_offset,override_script,flags
33,23,173,40,45,128,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,24,173,40,37,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,25,173,40,31,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,26,173,40,31,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,27,174,40,26,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,28,174,40,21,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,29,96,40,32,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,30,96,40,28,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,31,96,40,26,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,32,96,40,23,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,33,52,40,30,64,0,,"[33, 0, 0, 0, 0, 0, 0, 0, 0]"
33,34,52,40,25,64,0,,"[33, 0, 0, 0, 0, 0, 0, 0, 0]"
33,35,170,40,24,64,64,,"[150, 0, 0, 36, 0, 0, 0, 0, 0]"
33,36,170,40,27,64,64,,"[150, 0, 0, 35, 37, 0, 0, 0, 0]"
33,37,170,40,30,64,64,,"[150, 0, 0, 36, 38, 0, 0, 0, 0]"
33,38,170,40,32,64,64,,"[150, 0, 0, 0, 37, 0, 0, 0, 0]"
33,39,141,40,34,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,40,141,40,34,128,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,41,172,40,22,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,42,172,40,25,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,43,172,40,27,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,44,172,40,29,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,45,172,40,31,192,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,46,172,40,33,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,47,172,40,33,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,48,1,40,22,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,49,8,40,39,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,50,8,40,37,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,51,29,40,58,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,52,217,40,56,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,53,8,40,60,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,54,124,40,59,64,0,,"[10, 0, 33, 10, 0, 0, 0, 0, 0]"
33,55,126,40,59,64,128,,"[10, 0, 33, 10, 0, 0, 0, 0, 0]"
33,56,161,40,57,64,192,lockbox,"[5, 0, 33, 11, 0, 0, 0, 0, 0]"
33,57,161,40,57,64,192,lockbox,"[10, 0, 33, 11, 0, 0, 0, 0, 0]"
33,58,200,40,60,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,59,187,40,60,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,60,197,40,51,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,61,198,40,47,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,62,199,40,45,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,63,199,40,54,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,64,197,40,60,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,65,240,40,56,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,66,240,40,56,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,67,240,40,6,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,68,65,40,22,64,64,,"[7, 0, 0, 0, 0, 0, 0, 0, 0]"
33,69,11,40,25,128,64,,"[8, 0, 0, 0, 0, 0, 0, 0, 0]"
33,70,11,40,33,64,64,,"[8, 0, 0, 0, 0, 0, 0, 0, 0]"
33,71,50,40,60,0,64,,"[33, 13, 0, 0, 0, 0, 0, 0, 0]"
33,72,231,40,53,0,0,,"[80, 0, 0, 0, 0, 0, 0, 0, 0]"
33,73,96,40,57,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,74,96,40,55,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,75,96,40,55,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,76,96,40,57,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,77,22,40,56,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,78,172,40,34,128,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,79,172,40,33,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,0,56,40,47,64,0,,"[34, 20, 0, 0, 0, 0, 0, 0, 0]"
34,1,56,40,47,64,0,,"[34, 20, 0, 0, 0, 0, 0, 0, 0]"
34,2,84,40,6,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,3,84,40,6,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,4,85,40,17,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,5,85,40,19,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,6,84,40,57,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,7,84,40,57,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,8,84,40,57,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,9,84,40,55,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,10,84,40,55,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,11,84,40,55,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,12,84,40,20,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,13,84,40,20,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,14,128,40,51,192,64,,"[1, 0, 0, 28, 31, 0, 0, 0, 0]"
34,15,128,40,50,0,128,,"[1, 0, 0, 28, 31, 0, 0, 0, 0]"
34,16,128,40,40,0,0,,"[1, 0, 0, 24, 27, 0, 0, 0, 0]"
34,17,128,40,37,192,192,,"[1, 0, 0, 24, 27, 0, 0, 0, 0]"
34,18,128,40,21,64,64,,"[1, 0, 0, 20, 23, 0, 0, 0, 0]"
34,19,128,40,20,128,64,,"[1, 0, 0, 20, 23, 0, 0, 0, 0]"
34,20,133,40,20,64,64,,"[90, 0, 0, 0, 0, 0, 0, 0, 0]"
34,21,133,40,19,0,64,,"[90, 0, 0, 0, 0, 0, 0, 0, 0]"
34,22,133,40,21,64,128,,"[90, 0, 0, 0, 0, 0, 0, 0, 0]"
34,23,133,40,22,192,64,,"[90, 0, 0, 0, 0, 0, 0, 0, 0]"
34,24,130,40,41,192,0,,"[40, 0, 0, 0, 0, 0, 0, 0, 0]"
34,25,130,40,41,128,0,,"[40, 0, 0, 0, 0, 0, 0, 0, 0]"
34,26,130,40,37,192,0,,"[40, 0, 0, 0, 0, 0, 0, 0, 0]"
34,27,130,40,37,64,0,,"[40, 0, 0, 0, 0, 0, 0, 0, 0]"
34,28,135,40,50,192,192,,"[40, 0, 0, 0, 0, 0, 0, 0, 0]"
34,29,135,40,52,192,0,,"[40, 0, 0, 0, 0, 0, 0, 0, 0]"
34,30,135,40,51,0,0,,"[40, 0, 0, 0, 0, 0, 0, 0, 0]"
34,31,135,40,49,0,192,,"[40, 0, 0, 0, 0, 0, 0, 0, 0]"
34,32,89,40,47,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,33,7,40,37,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,34,118,40,32,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,35,118,40,45,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,36,118,40,45,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,37,118,40,49,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,38,118,40,49,128,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,39,118,40,32,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,40,118,40,33,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,41,139,40,8,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,42,140,40,8,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,43,96,40,3,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,44,96,40,17,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,45,71,40,29,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,46,220,40,26,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,47,57,40,6,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,48,57,40,6,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,49,225,40,6,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,50,225,40,6,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,51,213,40,4,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,52,222,40,10,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,53,31,40,11,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,54,211,40,3,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,55,13,40,4,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,56,211,40,3,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,57,156,40,4,192,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,58,154,40,47,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,59,154,40,50,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,60,13,40,49,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,61,15,40,48,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,62,156,40,49,192,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,63,29,40,28,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,64,130,40,22,64,128,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,65,130,40,23,64,64,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,66,130,40,24,128,64,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,67,15,40,31,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,68,15,40,38,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,69,106,40,28,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,70,12,40,29,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,71,82,40,35,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,72,82,40,27,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,73,152,40,40,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,74,22,40,40,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,75,154,40,31,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,76,154,40,32,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,77,15,40,32,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,78,15,40,30,192,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,79,206,40,32,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,80,220,40,34,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,81,167,40,14,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,82,77,40,20,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,83,79,40,22,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,84,141,40,22,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,85,141,40,22,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,86,58,40,34,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,87,59,40,39,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,88,33,40,5,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,89,33,40,11,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,90,33,40,21,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,91,196,40,24,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,92,201,40,24,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,93,205,40,24,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,94,218,40,28,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,95,4,40,25,0,64,lockbox,"[7, 0, 33, 21, 0, 0, 0, 0, 0]"
34,96,114,40,24,0,0,nullobj,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,97,209,40,37,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,98,172,40,8,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,99,172,40,10,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,100,172,40,5,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,101,172,40,8,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,102,172,40,12,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,103,117,40,16,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,104,7,40,8,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,105,7,40,10,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,106,118,40,10,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,107,118,40,10,128,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,108,104,40,15,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,109,104,40,14,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,110,187,40,12,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,111,77,40,11,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,112,1,40,15,64,192,lockbox,"[5, 0, 33, 22, 0, 0, 0, 0, 0]"
34,113,162,40,17,192,64,lockbox,"[9, 0, 33, 23, 0, 0, 0, 0, 0]"
34,114,177,40,15,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,115,178,40,18,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,116,178,40,41,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,117,177,40,42,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,118,240,40,56,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,119,188,40,59,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,120,40,40,58,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,121,40,40,58,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,122,40,40,58,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,123,40,40,59,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,124,188,40,53,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,125,74,40,44,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,126,219,40,51,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,127,196,40,42,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,128,213,40,42,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,129,213,40,43,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,130,187,40,44,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,131,210,40,49,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,132,210,40,52,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,133,152,40,56,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,134,152,40,55,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,135,150,40,56,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,136,150,40,55,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,137,196,40,53,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,138,105,40,54,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,139,87,40,55,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,140,82,40,53,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,141,82,40,53,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,142,223,40,60,0,0,,"[10, 1, 0, 0, 120, 0, 0, 0, 0]"
34,143,124,40,60,64,0,,"[30, 0, 33, 24, 0, 0, 0, 0, 0]"
34,144,126,40,60,64,128,,"[30, 0, 33, 24, 0, 0, 0, 0, 0]"
34,145,218,40,61,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,146,48,40,54,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,147,48,40,59,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,148,49,40,61,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,149,106,40,60,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,150,145,40,61,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,151,82,40,56,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,152,21,40,56,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,153,25,40,59,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,154,86,40,56,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,155,8,40,46,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,156,96,40,13,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,157,152,40,25,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,158,160,40,59,0,64,talkobj,"[13, 0, 0, 0, 0, 0, 0, 0, 0]"
35,0,84,40,32,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,1,84,40,32,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,2,84,40,32,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,3,84,40,32,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,4,84,40,32,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,5,84,40,32,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,6,84,40,32,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,7,84,40,32,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,8,223,40,6,0,0,,"[10, 1, 0, 0, 120, 0, 0, 0, 0]"
35,9,167,40,13,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,10,104,40,12,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,11,104,40,12,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,12,104,40,18,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,13,104,40,17,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,14,190,40,17,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,15,104,40,14,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,16,117,40,16,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,17,217,40,12,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,18,211,40,10,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,19,4,40,16,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,20,1,40,15,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,21,1,40,13,0,192,lockbox,"[8, 0, 35, 20, 0, 0, 0, 0, 0]"
35,22,125,40,10,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,23,127,40,10,128,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,24,76,40,6,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,25,79,40,9,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,26,118,40,5,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,27,96,40,7,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,28,118,40,4,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,29,118,40,7,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,30,118,40,7,128,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,31,118,40,4,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,32,51,40,8,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,33,51,40,12,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,34,51,40,12,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,35,51,40,8,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,36,190,40,52,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,37,190,40,52,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,38,190,40,12,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,39,190,40,12,128,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,40,193,40,19,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,41,193,40,26,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,42,193,40,38,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,43,193,40,42,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,44,42,40,34,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,45,42,40,40,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,46,43,40,37,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,47,43,40,42,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,48,8,40,36,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,49,8,40,33,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,50,124,40,30,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,51,124,40,30,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,52,126,40,30,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,53,126,40,30,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,54,52,40,17,64,0,,"[35, 19, 0, 0, 0, 0, 0, 0, 0]"
35,55,40,40,25,192,0,,"[35, 21, 0, 0, 0, 0, 0, 0, 0]"
35,56,40,40,39,0,64,,"[35, 22, 0, 0, 0, 0, 0, 0, 0]"
35,57,173,40,25,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,58,174,40,24,0,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,59,174,40,12,128,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,60,174,40,12,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,61,70,40,17,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,62,189,40,31,128,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,63,188,40,30,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,64,96,40,29,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,65,96,40,29,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,66,96,40,29,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,67,96,40,29,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,68,118,40,37,0,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,69,118,40,37,128,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,70,7,40,34,64,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,71,126,40,36,64,128,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,72,124,40,36,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,73,193,40,37,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,74,205,40,33,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,75,106,40,34,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,76,149,40,34,64,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,77,210,40,34,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,78,210,40,38,0,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,79,83,40,37,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,80,26,40,37,192,64,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,81,124,40,37,64,0,,"[8, 0, 35, 23, 0, 0, 0, 0, 0]"
35,82,126,40,37,64,128,,"[8, 0, 35, 23, 0, 0, 0, 0, 0]"
35,83,205,40,31,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,84,205,40,31,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,85,86,40,31,0,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,86,87,40,33,192,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,87,26,40,35,192,192,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,88,159,40,35,64,0,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
35,89,125,40,19,0,64,,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
35,90,127,40,19,128,64,,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
35,91,125,40,19,0,64,,"[14, 0, 35, 24, 0, 0, 0, 0, 0]"
35,92,127,40,19,128,64,,"[14, 0, 35, 24, 0, 0, 0, 0, 0]"
